"구·군별","내외국인별","시점","세대수[세대]","인구[명]","남자인구[명]","여자인구[명]",
"청학2동","총인구","2024.02 월","7789","16834","8291","8543",
"청학2동","총인구","2024.03 월","7779","16800","8278","8522",
"청학2동","총인구","2024.04 월","7767","16737","8240","8497",
"청학2동","총인구","2024.05 월","7754","16696","8216","8480",
"청학2동","총인구","2024.06 월","7730","16626","8188","8438",
"청학2동","총인구","2024.07 월","7720","16601","8184","8417",
"청학2동","총인구","2024.08 월","7714","16563","8156","8407",
"청학2동","총인구","2024.09 월","7698","16519","8137","8382",
"청학2동","총인구","2024.10 월","7664","16423","8090","8333",
"청학2동","총인구","2024.11 월","7645","16390","8072","8318",
"청학2동","총인구","2024.12 월","7644","16359","8078","8281",
"동삼1동","총인구","2020.01 월","13006","29935","14628","15307",
"동삼1동","총인구","2020.02 월","12993","29869","14585","15284",
"동삼1동","총인구","2020.03 월","13010","29831","14564","15267",
"동삼1동","총인구","2020.04 월","13017","29729","14519","15210",
"동삼1동","총인구","2020.05 월","13051","29711","14500","15211",
"동삼1동","총인구","2020.06 월","13034","29623","14458","15165",
"동삼1동","총인구","2020.07 월","13051","29668","14477","15191",
"동삼1동","총인구","2020.08 월","13035","29648","14477","15171",
"동삼1동","총인구","2020.09 월","13048","29600","14442","15158",
"동삼1동","총인구","2020.10 월","13012","29429","14351","15078",
"동삼1동","총인구","2020.11 월","13048","29373","14323","15050",
"동삼1동","총인구","2020.12 월","13025","29212","14233","14979",
"동삼1동","총인구","2021.01 월","13030","29118","14186","14932",
"동삼1동","총인구","2021.02 월","13029","29063","14174","14889",
"동삼1동","총인구","2021.03 월","12977","28913","14110","14803",
"동삼1동","총인구","2021.04 월","12962","28837","14081","14756",
"동삼1동","총인구","2021.05 월","12913","28537","13935","14602",
"동삼1동","총인구","2021.06 월","12872","28320","13823","14497",
"동삼1동","총인구","2021.07 월","12901","28293","13812","14481",
"동삼1동","총인구","2021.08 월","12909","28164","13748","14416",
"동삼1동","총인구","2021.09 월","12904","28098","13721","14377",
"동삼1동","총인구","2021.10 월","12936","28097","13702","14395",
"동삼1동","총인구","2021.11 월","12942","28062","13695","14367",
"동삼1동","총인구","2021.12 월","12938","27998","13661","14337",
"동삼1동","총인구","2022.01 월","12922","27923","13630","14293",
"동삼1동","총인구","2022.02 월","12948","27853","13595","14258",
"동삼1동","총인구","2022.03 월","12940","27784","13559","14225",
"동삼1동","총인구","2022.04 월","12923","27726","13515","14211",
"동삼1동","총인구","2022.05 월","12947","27676","13489","14187",
"동삼1동","총인구","2022.06 월","12905","27508","13411","14097",
"동삼1동","총인구","2022.07 월","12871","27393","13352","14041",
"동삼1동","총인구","2022.08 월","12889","27356","13340","14016",
"동삼1동","총인구","2022.09 월","12833","27265","13283","13982",
"동삼1동","총인구","2022.10 월","12807","27182","13234","13948",
"동삼1동","총인구","2022.11 월","12821","27181","13243","13938",
"동삼1동","총인구","2022.12 월","12856","27185","13231","13954",
"동삼1동","총인구","2023.01 월","12832","27102","13194","13908",
"동삼1동","총인구","2023.02 월","12835","27046","13162","13884",
"동삼1동","총인구","2023.03 월","12847","26994","13135","13859",
"동삼1동","총인구","2023.04 월","12859","26950","13116","13834",
"동삼1동","총인구","2023.05 월","12850","26911","13092","13819",
"동삼1동","총인구","2023.06 월","12861","26876","13088","13788",
"동삼1동","총인구","2023.07 월","13126","27398","13346","14052",
"동삼1동","총인구","2023.08 월","13314","27807","13542","14265",
"동삼1동","총인구","2023.09 월","13442","28036","13638","14398",
"동삼1동","총인구","2023.10 월","13497","28140","13679","14461",
"동삼1동","총인구","2023.11 월","13555","28265","13717","14548",
"동삼1동","총인구","2023.12 월","13594","28336","13754","14582",
"동삼1동","총인구","2024.01 월","13625","28383","13768","14615",
"동삼1동","총인구","2024.02 월","13709","28460","13810","14650",
"동삼1동","총인구","2024.03 월","13757","28486","13821","14665",
"동삼1동","총인구","2024.04 월","13777","28482","13813","14669",
"동삼1동","총인구","2024.05 월","13784","28448","13775","14673",
"동삼1동","총인구","2024.06 월","13789","28469","13791","14678",
"동삼1동","총인구","2024.07 월","13780","28398","13756","14642",
"동삼1동","총인구","2024.08 월","13756","28346","13743","14603",
"동삼1동","총인구","2024.09 월","13770","28341","13741","14600",
"동삼1동","총인구","2024.10 월","13774","28310","13717","14593",
"동삼1동","총인구","2024.11 월","13746","28217","13692","14525",
"동삼1동","총인구","2024.12 월","13751","28204","13683","14521",
"동삼2동","총인구","2020.01 월","1855","3818","2009","1809",
"동삼2동","총인구","2020.02 월","1853","3807","2003","1804",
"동삼2동","총인구","2020.03 월","1875","3828","2021","1807",
"동삼2동","총인구","2020.04 월","1875","3822","2025","1797",
"동삼2동","총인구","2020.05 월","1892","3802","2014","1788",
"동삼2동","총인구","2020.06 월","1887","3775","2004","1771",
"동삼2동","총인구","2020.07 월","1894","3764","2002","1762",
"동삼2동","총인구","2020.08 월","1880","3733","1983","1750",
"동삼2동","총인구","2020.09 월","1873","3721","1978","1743",
"동삼2동","총인구","2020.10 월","1885","3734","1992","1742",
"동삼2동","총인구","2020.11 월","1879","3705","1973","1732",
"동삼2동","총인구","2020.12 월","1878","3705","1980","1725",
"동삼2동","총인구","2021.01 월","1885","3707","1976","1731",
"동삼2동","총인구","2021.02 월","1886","3694","1966","1728",
"동삼2동","총인구","2021.03 월","1882","3700","1972","1728",
"동삼2동","총인구","2021.04 월","1875","3684","1967","1717",
"동삼2동","총인구","2021.05 월","1862","3648","1946","1702",
"동삼2동","총인구","2021.06 월","1873","3646","1945","1701",
"동삼2동","총인구","2021.07 월","1867","3633","1940","1693",
"동삼2동","총인구","2021.08 월","1863","3593","1918","1675",
"동삼2동","총인구","2021.09 월","1862","3590","1913","1677",
"동삼2동","총인구","2021.10 월","1855","3567","1906","1661",
"동삼2동","총인구","2021.11 월","1850","3549","1894","1655",
"동삼2동","총인구","2021.12 월","1840","3528","1880","1648",
"동삼2동","총인구","2022.01 월","1843","3537","1887","1650",
"동삼2동","총인구","2022.02 월","1857","3538","1895","1643",
"동삼2동","총인구","2022.03 월","1864","3563","1909","1654",
"동삼2동","총인구","2022.04 월","1879","3591","1922","1669",
"동삼2동","총인구","2022.05 월","2044","4000","2125","1875",
"동삼2동","총인구","2022.06 월","2183","4413","2313","2100",
"동삼2동","총인구","2022.07 월","2253","4590","2401","2189",
"동삼2동","총인구","2022.08 월","2310","4719","2467","2252",
"동삼2동","총인구","2022.09 월","2334","4904","2556","2348",
"동삼2동","총인구","2022.10 월","2364","4935","2571","2364",
"동삼2동","총인구","2022.11 월","2387","5002","2601","2401",
"동삼2동","총인구","2022.12 월","2399","5036","2627","2409",
"동삼2동","총인구","2023.01 월","2405","5088","2650","2438",
"동삼2동","총인구","2023.02 월","2452","5172","2696","2476",
"동삼2동","총인구","2023.03 월","2483","5269","2733","2536",
"동삼2동","총인구","2023.04 월","2505","5281","2736","2545",
"동삼2동","총인구","2023.05 월","2525","5315","2750","2565",
"동삼2동","총인구","2023.06 월","2536","5327","2750","2577",
"동삼2동","총인구","2023.07 월","2526","5371","2771","2600",
"동삼2동","총인구","2023.08 월","2521","5342","2761","2581",
"동삼2동","총인구","2023.09 월","2521","5359","2773","2586",
"동삼2동","총인구","2023.10 월","2521","5475","2834","2641",
"동삼2동","총인구","2023.11 월","2509","5478","2836","2642",
"동삼2동","총인구","2023.12 월","2513","5488","2845","2643",
"동삼2동","총인구","2024.01 월","2507","5449","2828","2621",
"동삼2동","총인구","2024.02 월","2536","5495","2848","2647",
"동삼2동","총인구","2024.03 월","2587","5582","2911","2671",
"동삼2동","총인구","2024.04 월","2582","5575","2911","2664",
"동삼2동","총인구","2024.05 월","2597","5589","2924","2665",
"동삼2동","총인구","2024.06 월","2585","5551","2910","2641",
"동삼2동","총인구","2024.07 월","2581","5517","2896","2621",
"동삼2동","총인구","2024.08 월","2592","5514","2909","2605",
"동삼2동","총인구","2024.09 월","2614","5565","2942","2623",
"동삼2동","총인구","2024.10 월","2615","5583","2962","2621",
"동삼2동","총인구","2024.11 월","2622","5588","2969","2619",
"동삼2동","총인구","2024.12 월","2612","5569","2960","2609",
"동삼3동","총인구","2020.01 월","5978","10884","5286","5598",
"동삼3동","총인구","2020.02 월","5965","10848","5262","5586",
"동삼3동","총인구","2020.03 월","5976","10832","5253","5579",
"동삼3동","총인구","2020.04 월","5962","10788","5225","5563",
"동삼3동","총인구","2020.05 월","5960","10730","5200","5530",
"동삼3동","총인구","2020.06 월","5970","10708","5181","5527",
"동삼3동","총인구","2020.07 월","5971","10673","5160","5513",
"동삼3동","총인구","2020.08 월","5968","10638","5150","5488",
"동삼3동","총인구","2020.09 월","5949","10576","5122","5454",
"동삼3동","총인구","2020.10 월","5949","10544","5114","5430",
"동삼3동","총인구","2020.11 월","5957","10503","5094","5409",
"동삼3동","총인구","2020.12 월","5969","10479","5087","5392",
"동삼3동","총인구","2021.01 월","5968","10440","5067","5373",
"동삼3동","총인구","2021.02 월","5964","10420","5052","5368",
"동삼3동","총인구","2021.03 월","5962","10376","5043","5333",
"동삼3동","총인구","2021.04 월","5972","10353","5032","5321",
"동삼3동","총인구","2021.05 월","5951","10274","5003","5271",
"동삼3동","총인구","2021.06 월","5928","10198","4962","5236",
"동삼3동","총인구","2021.07 월","5921","10161","4943","5218",
"동삼3동","총인구","2021.08 월","5917","10138","4933","5205",
"동삼3동","총인구","2021.09 월","5912","10114","4914","5200",
"동삼3동","총인구","2021.10 월","5896","10078","4889","5189",
"동삼3동","총인구","2021.11 월","5873","10031","4869","5162",
"동삼3동","총인구","2021.12 월","5858","9988","4845","5143",
"동삼3동","총인구","2022.01 월","5839","9947","4822","5125",
"동삼3동","총인구","2022.02 월","5814","9889","4807","5082",
"동삼3동","총인구","2022.03 월","5804","9848","4785","5063",
"동삼3동","총인구","2022.04 월","5793","9811","4759","5052",
"동삼3동","총인구","2022.05 월","5766","9732","4712","5020",
"동삼3동","총인구","2022.06 월","5755","9667","4678","4989",
"동삼3동","총인구","2022.07 월","5745","9646","4674","4972",
"동삼3동","총인구","2022.08 월","5736","9623","4658","4965",
"동삼3동","총인구","2022.09 월","5684","9548","4621","4927",
"동삼3동","총인구","2022.10 월","5677","9508","4602","4906",
"동삼3동","총인구","2022.11 월","5651","9451","4573","4878",
"동삼3동","총인구","2022.12 월","5628","9410","4556","4854",
"동삼3동","총인구","2023.01 월","5623","9367","4535","4832",
"동삼3동","총인구","2023.02 월","5632","9357","4538","4819",
"동삼3동","총인구","2023.03 월","5629","9360","4564","4796",
"동삼3동","총인구","2023.04 월","5635","9353","4561","4792",
"동삼3동","총인구","2023.05 월","5622","9401","4621","4780",
"동삼3동","총인구","2023.06 월","5626","9386","4624","4762",
"동삼3동","총인구","2023.07 월","5598","9334","4598","4736",
"동삼3동","총인구","2023.08 월","5569","9245","4558","4687",
"동삼3동","총인구","2023.09 월","5547","9183","4533","4650",
"동삼3동","총인구","2023.10 월","5536","9188","4560","4628",
"동삼3동","총인구","2023.11 월","5526","9223","4604","4619",
"동삼3동","총인구","2023.12 월","5506","9196","4591","4605",
"동삼3동","총인구","2024.01 월","5500","9171","4584","4587",
"동삼3동","총인구","2024.02 월","5513","9158","4575","4583",
"동삼3동","총인구","2024.03 월","5519","9147","4571","4576",
"동삼3동","총인구","2024.04 월","5503","9107","4539","4568",
"동삼3동","총인구","2024.05 월","5499","9073","4525","4548",
"동삼3동","총인구","2024.06 월","5496","9054","4509","4545",
"동삼3동","총인구","2024.07 월","5499","9032","4503","4529",
"동삼3동","총인구","2024.08 월","5494","9018","4494","4524",
"동삼3동","총인구","2024.09 월","5480","8993","4486","4507",
"동삼3동","총인구","2024.10 월","5454","8953","4466","4487",
"동삼3동","총인구","2024.11 월","5432","8895","4434","4461",
"동삼3동","총인구","2024.12 월","5426","8865","4412","4453",
"부산진구","총인구","2020.01 월","166981","360439","174373","186066",
"부산진구","총인구","2020.02 월","167266","359945","174090","185855",
"부산진구","총인구","2020.03 월","167761","359790","173899","185891",
